0 A 0
1 A 0
2 A 0
3 A 0
4 A 0
5 A 0
6 A 0
7 A 0
8 A 0
9 A 0
10 A 0
11 A 0
12 A 0
13 A 0
14 A 0
15 A 0
16 A 0
17 A 0
18 A 0
19 A 0
20 A 0
21 A 0
22 A 0
23 A 0
24 A 0
25 A 0
26 A 0
27 A 0
28 A 0
29 A 0
30 A 0
31 A 0
32 A 0
33 A 0
34 A 0
35 A 0
36 A 0
37 A 0
38 A 0
39 A 0
40 A 0
41 A 0
42 A 0
43 A 0
44 A 0
45 A 0
46 A 0
47 A 0
48 A 0
49 A 0
50 A 0
51 A 0
52 A 0
53 A 0
54 A 0
55 A 0
56 A 0
57 A 0
58 A 0
59 A 0
60 B 1
61 B 1
62 B 1
63 B 1
64 B 1
65 B 1
66 B 1
67 B 1
68 B 1
69 B 1
70 B 1
71 B 1
72 B 1
73 B 1
74 B 1
75 B 1
76 B 1
77 B 1
78 B 1
79 B 1
80 B 1
81 B 1
82 B 1
83 B 1
84 B 1
85 B 1
86 B 1
87 B 1
88 B 1
89 B 1
90 B 1
91 B 1
92 B 1
93 B 1
94 B 1
95 B 1
96 B 1
97 B 1
98 B 1
99 B 1
100 B 1
101 B 1
102 B 1
103 B 1
104 B 1
105 B 1
106 B 1
107 B 1
108 B 1
109 B 1
110 B 1
111 B 1
112 B 1
113 B 1
114 B 1
115 B 1
116 B 1
117 B 1
118 B 1
119 B 1
120 C 2
121 C 2
122 C 2
123 C 2
124 C 2
125 C 2
126 C 2
127 C 2
128 C 2
129 C 2
130 C 2
131 C 2
132 C 2
133 C 2
134 C 2
135 C 2
136 C 2
137 C 2
138 C 2
139 C 2
140 C 2
141 C 2
142 C 2
143 C 2
144 C 2
145 C 2
146 C 2
147 C 2
148 C 2
149 C 2
150 C 2
151 C 2
152 C 2
153 C 2
154 C 2
155 C 2
156 C 2
157 C 2
158 C 2
159 C 2
160 C 2
161 C 2
162 C 2
163 C 2
164 C 2
165 C 2
166 C 2
167 C 2
168 C 2
169 C 2
170 C 2
171 C 2
172 C 2
173 C 2
174 C 2
175 C 2
176 C 2
177 C 2
178 C 2
179 C 2
180 C 2
181 C 2
182 C 2
183 C 2
184 C 2
185 C 2
186 C 2
187 C 2
188 C 2
189 C 2
190 C 2
191 C 2
192 C 2
193 C 2
194 C 2
195 C 2
196 C 2
197 C 2
198 C 2
199 C 2
