0 A 0
1 A 0
2 A 0
3 A 0
4 A 0
5 A 0
6 A 0
7 A 0
8 A 0
9 A 0
10 A 0
11 A 0
12 A 0
13 A 0
14 A 0
15 A 0
16 A 0
17 A 0
18 A 0
19 A 0
20 A 0
21 A 0
22 A 0
23 A 0
24 A 0
25 A 0
26 A 0
27 A 0
28 A 0
29 A 0
30 B 1
31 B 1
32 B 1
33 B 1
34 B 1
35 B 1
36 B 1
37 B 1
38 B 1
39 B 1
40 B 1
41 B 1
42 B 1
43 B 1
44 B 1
45 B 1
46 B 1
47 B 1
48 B 1
49 B 1
50 B 1
51 B 1
52 B 1
53 B 1
54 B 1
55 B 1
56 B 1
57 B 1
58 B 1
59 B 1
60 C 2
61 C 2
62 C 2
63 C 2
64 C 2
65 C 2
66 C 2
67 C 2
68 C 2
69 C 2
70 C 2
71 C 2
72 C 2
73 C 2
74 C 2
75 C 2
76 C 2
77 C 2
78 C 2
79 C 2
80 C 2
81 C 2
82 C 2
83 C 2
84 C 2
85 C 2
86 C 2
87 C 2
88 C 2
89 C 2
90 C 2
91 C 2
92 C 2
93 C 2
94 C 2
95 C 2
96 C 2
97 C 2
98 C 2
99 C 2
