0 A 1
1 A 1
2 A 1
3 A 1
4 A 1
5 A 1
6 A 1
7 A 1
8 A 1
9 A 1
10 A 1
11 A 1
12 A 1
13 A 1
14 A 1
15 A 1
16 A 1
17 A 1
18 A 1
19 A 1
20 A 1
21 A 1
22 A 1
23 A 1
24 A 1
25 A 1
26 A 1
27 A 1
28 A 1
29 A 1
30 A 1
31 A 1
32 A 1
33 A 1
34 A 1
35 A 1
36 A 1
37 A 1
38 A 1
39 A 1
40 A 1
41 A 1
42 A 1
43 A 1
44 A 1
45 A 1
46 A 1
47 A 1
48 A 1
49 A 1
50 A 1
51 A 1
52 A 1
53 A 1
54 A 1
55 A 1
56 A 1
57 A 1
58 A 1
59 A 1
60 A 1
61 A 1
62 A 1
63 A 1
64 A 1
65 A 1
66 A 1
67 A 1
68 A 1
69 A 1
70 A 1
71 A 1
72 A 1
73 A 1
74 A 1
75 A 1
76 A 1
77 A 1
78 A 1
79 A 1
80 A 1
81 A 1
82 A 1
83 A 1
84 A 1
85 A 1
86 A 1
87 A 1
88 A 1
89 A 1
90 A 1
91 A 1
92 A 1
93 A 1
94 A 1
95 A 1
96 A 1
97 A 1
98 A 1
99 A 1
100 A 1
101 A 1
102 A 1
103 A 1
104 A 1
105 A 1
106 A 1
107 A 1
108 A 1
109 A 1
110 A 1
111 A 1
112 A 1
113 A 1
114 A 1
115 A 1
116 A 1
117 A 1
118 A 1
119 A 1
120 A 1
121 A 1
122 A 1
123 A 1
124 A 1
125 A 1
126 A 1
127 A 1
128 A 1
129 A 1
130 A 1
131 A 1
132 A 1
133 A 1
134 A 1
135 A 1
136 A 1
137 A 1
138 A 1
139 A 1
140 A 1
141 A 1
142 A 1
143 A 1
144 A 1
145 A 1
146 A 1
147 A 1
148 A 1
149 A 1
150 A 1
151 A 1
152 A 1
153 A 1
154 A 1
155 A 1
156 A 1
157 A 1
158 A 1
159 A 1
160 A 1
161 A 1
162 A 1
163 A 1
164 A 1
165 A 1
166 A 1
167 A 1
168 A 1
169 A 1
170 A 1
171 A 1
172 A 1
173 A 1
174 A 1
175 A 1
176 A 1
177 A 1
178 A 1
179 A 1
180 A 1
181 A 1
182 A 1
183 A 1
184 A 1
185 A 1
186 A 1
187 A 1
188 A 1
189 A 1
190 A 1
191 A 1
192 A 1
193 A 1
194 A 1
195 A 1
196 A 1
197 A 1
198 A 1
199 A 1
200 A 1
201 A 1
202 A 1
203 A 1
204 A 1
205 A 1
206 A 1
207 A 1
208 A 1
209 A 1
210 A 1
211 A 1
212 A 1
213 A 1
214 A 1
215 A 1
216 A 1
217 A 1
218 A 1
219 A 1
220 A 1
221 A 1
222 A 1
223 A 1
224 A 1
225 A 1
226 A 1
227 A 1
228 A 1
229 A 1
230 A 1
231 A 1
232 A 1
233 A 1
234 A 1
235 A 1
236 A 1
237 A 1
238 A 1
239 A 1
240 A 1
241 A 1
242 A 1
243 A 1
244 A 1
245 A 1
246 A 1
247 A 1
248 A 1
249 A 1
250 A 1
251 A 1
252 A 1
253 A 1
254 A 1
255 A 1
256 A 1
257 A 1
258 A 1
259 A 1
260 A 1
261 A 1
262 A 1
263 A 1
264 A 1
265 A 1
266 A 1
267 A 1
268 A 1
269 A 1
270 A 1
271 A 1
272 A 1
273 A 1
274 A 1
275 A 1
276 A 1
277 A 1
278 A 1
279 A 1
280 A 1
281 A 1
282 A 1
283 A 1
284 A 1
285 A 1
286 A 1
287 A 1
288 A 1
289 A 1
290 A 1
291 A 1
292 A 1
293 A 1
294 A 1
295 A 1
296 A 1
297 A 1
298 A 1
299 A 1
300 A 1
301 A 1
302 A 1
303 A 1
304 A 1
305 A 1
306 A 1
307 A 1
308 A 1
309 A 1
310 A 1
311 A 1
312 A 1
313 A 1
314 A 1
315 A 1
316 A 1
317 A 1
318 A 1
319 A 1
320 A 1
321 A 1
322 A 1
323 A 1
324 A 1
325 A 1
326 A 1
327 A 1
328 A 1
329 A 1
330 A 1
331 A 1
332 A 1
333 A 1
334 A 1
335 A 1
336 A 1
337 A 1
338 A 1
339 A 1
340 A 1
341 A 1
342 A 1
343 A 1
344 A 1
345 A 1
346 A 1
347 A 1
348 A 1
349 A 1
350 A 1
